,model,num_rna_chains,num_prot_chains,tm,oligo_gdtts,bb_lddt,ics,ips,ilddt,rmsd,CARP:bb_lddt,CARP:oligo_gdtts,CARP:oligo_gdtha,CARP:ilddt,CARP:ics,CARP:ips,CARP:Merged,CARP:Iface,CARP:Fold,CARP:RP,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC
93,CASP16.M1209TS304_3,1,2,0.715,0.582,0.828,0.749,0.775,0.733,16.76,0.93875,0.82086,0.79491,0.51557,0.56521,0.62005,0.709225,0.5669433333333332,0.8515066666666667,0.060830589133482244,1502.21,1858450.77,2958472.58,-2.6339109748863727,259.163,68.298
94,CASP16.M1209TS304_4,1,2,0.651,0.558,0.82,0.727,0.878,0.76,11.705,0.94242,0.83221,0.80479,0.53116,0.57586,0.65012,0.7227600000000001,0.5857133333333334,0.8598066666666667,0.10789210234506755,1637.07,4016446.58,5716549.88,-3.1657192954155082,445.525,127.289
95,CASP16.M1209TS304_5,1,2,0.668,0.567,0.827,0.695,0.747,0.734,13.76,0.93806,0.8196,0.795,0.49111,0.50574,0.59257,0.6903466666666667,0.5298066666666666,0.8508866666666667,0.05089237985095094,1686.48,2991178.72,4919009.53,-1.6215632508729072,341.583,97.4737
96,CASP16.M1209TS317_1,1,2,0.68,0.591,0.838,0.928,0.913,0.903,11.628,0.94324,0.84278,0.81169,0.5861,0.64816,0.67011,0.7503466666666667,0.6347900000000001,0.8659033333333334,0.14513105290243403,1546.7,3148540.09,4083656.0,-1.2629657951755853,409.084,99.6168
97,CASP16.M1209TS317_2,1,2,0.678,0.586,0.834,0.928,0.913,0.903,12.033,0.94294,0.8408,0.80997,0.57976,0.64756,0.6713,0.7487216666666666,0.6328733333333333,0.86457,0.1213347249034996,1542.33,3122257.92,4040234.67,-1.9524900940097556,399.052,99.6168
98,CASP16.M1209TS317_3,1,2,0.681,0.588,0.749,0.928,0.913,0.903,13.379,0.94325,0.84992,0.82053,0.58208,0.65049,0.67453,0.7534666666666665,0.6356999999999999,0.8712333333333332,0.13672368442930746,1543.16,3137489.3,4063686.25,-2.047822587395163,381.689,99.6168
99,CASP16.M1209TS317_4,1,2,0.681,0.588,0.749,0.928,0.913,0.903,13.379,0.94325,0.84992,0.82053,0.58208,0.65049,0.67453,0.7534666666666665,0.6356999999999999,0.8712333333333332,0.13672383217926837,1543.16,3137489.3,4063686.25,-2.047822587395163,388.72,99.6168
100,CASP16.M1209TS317_5,1,2,0.683,0.587,0.825,0.89,0.875,0.905,9.914,0.9407,0.84019,0.80675,0.54781,0.60595,0.6501,0.7319166666666668,0.6012866666666667,0.8625466666666667,0.10841778044123203,1622.83,3853090.14,5236069.12,-2.00819233767472,275.164,145.437
101,CASP16.M1209TS325_1,1,2,0.701,0.585,0.868,0.91,0.949,0.91,11.043,0.94372,0.83633,0.81013,0.54279,0.60477,0.65389,0.7319383333333334,0.6004833333333334,0.8633933333333333,0.11188188020023518,1629.25,2957531.21,3864760.58,-0.9164767228906541,340.737,91.2471
102,CASP16.M1209TS325_2,1,2,0.76,0.619,0.831,0.69,0.716,0.724,12.519,0.93905,0.8208,0.79465,0.51392,0.52705,0.59835,0.6989700000000001,0.54644,0.8515,0.08822402529708562,1647.53,3156627.92,4642991.33,-1.3564779251753012,297.741,102.966
103,CASP16.M1209TS325_3,1,2,0.692,0.574,0.829,0.709,0.775,0.733,16.763,0.943,0.83746,0.80721,0.56245,0.60367,0.65619,0.7349966666666667,0.6074366666666667,0.8625566666666667,0.11767248646938243,1777.89,3585738.78,5236920.95,-6.058007692196375,483.97,134.608
104,CASP16.M1209TS325_4,1,2,0.722,0.58,0.81,0.67,0.721,0.727,14.114,0.93415,0.81714,0.78925,0.49331,0.49948,0.59576,0.6881816666666667,0.5295166666666667,0.8468466666666666,0.07084506749506546,1845.26,3081435.42,4656896.77,-0.984056007941816,339.654,123.101
105,CASP16.M1209TS325_5,1,2,0.708,0.58,0.813,0.76,0.825,0.761,14.432,0.94486,0.83594,0.80778,0.52841,0.58008,0.64074,0.7229683333333334,0.5830766666666667,0.8628600000000001,0.12956900076242162,1603.64,3074568.43,4160957.21,-2.2364460772521766,306.916,88.8049
106,CASP16.M1209TS338_1,1,2,0.844,0.694,0.865,0.919,0.942,0.925,9.871,0.94242,0.85104,0.8199,0.58428,0.64965,0.67414,0.7535716666666666,0.6360233333333333,0.87112,0.15504969387620804,1626.19,2997295.61,3892489.21,-1.7283939268362694,346.033,94.7861
107,CASP16.M1209TS338_2,1,2,0.845,0.695,0.868,0.919,0.942,0.926,9.639,0.94354,0.84974,0.81759,0.58217,0.64884,0.67248,0.7523933333333335,0.6344966666666667,0.8702900000000001,0.17799773249571443,1634.7,3022620.36,3927209.57,-1.8051642643973056,315.3,96.7297
108,CASP16.M1209TS338_3,1,2,0.841,0.695,0.872,0.915,0.942,0.925,9.6,0.94017,0.84614,0.81484,0.58285,0.65437,0.68041,0.7531299999999999,0.63921,0.8670499999999999,0.17770130896824413,1627.29,2999448.19,3898068.18,-1.0510582782613633,374.448,94.7861
109,CASP16.M1209TS338_4,1,2,0.842,0.692,0.863,0.919,0.942,0.927,13.097,0.94333,0.85132,0.8232,0.59082,0.65907,0.68384,0.7585966666666666,0.6445766666666667,0.8726166666666666,0.14832074393343647,1630.56,3016905.14,3923342.61,-1.7205703594766302,307.963,94.7861
110,CASP16.M1209TS338_5,1,2,0.842,0.693,0.875,0.915,0.942,0.926,12.287,0.94361,0.8503,0.82295,0.58002,0.65073,0.68078,0.7547316666666667,0.6371766666666667,0.8722866666666667,0.15092352515057425,1632.45,2995982.38,3904236.2,-1.753416736836711,303.56,96.7297
111,CASP16.M1209TS369_1,1,2,0.859,0.777,0.831,0.747,0.817,0.736,13.262,0.73981,0.53127,0.37709,0.26937,0.25517,0.43229,0.4341666666666666,0.3189433333333333,0.5493899999999999,0.05337953013894889,1494.19,2204227.06,3439343.7,-4.900214702972484,242.924,75.622
112,CASP16.M1209TS369_2,1,2,0.863,0.78,0.847,0.808,0.848,0.783,13.894,0.94422,0.83425,0.80746,0.53284,0.58348,0.64676,0.7248349999999999,0.5876933333333333,0.8619766666666666,0.09584464717190713,1753.46,2876025.49,4356792.21,-1.027508520101146,357.195,89.9058
113,CASP16.M1209TS369_3,1,2,0.854,0.779,0.806,0.709,0.766,0.724,11.92,0.73904,0.52515,0.37469,0.26959,0.25588,0.42212,0.43107833333333334,0.31586333333333333,0.5462933333333334,0.07573261686950446,1525.12,2174031.91,3433739.24,-2.0290973676023416,310.627,84.4557
114,CASP16.M1209TS369_4,1,2,0.687,0.57,0.817,0.784,0.889,0.786,9.016,0.74356,0.54862,0.4008,0.31932,0.32164,0.47824,0.4686966666666667,0.37306666666666666,0.5643266666666668,0.11487329273004435,1588.44,2540148.58,3618681.18,-2.6805411912269195,257.73,96.8252
115,CASP16.M1209TS369_5,1,2,0.852,0.78,0.648,0.54,0.669,0.638,14.047,0.71476,0.49959,0.34434,0.2459,0.191,0.40977,0.4008933333333333,0.2822233333333333,0.5195633333333333,0.06246498483233154,1882.12,3772426.23,7891839.49,-3.944845340825199,-1021.598,254.535
116,CASP16.M1209TS400_1,1,2,0.797,0.65,0.871,0.916,0.957,0.909,10.892,0.94582,0.83951,0.8124,0.55445,0.62595,0.66427,0.7404000000000001,0.61489,0.8659100000000001,0.1454154558829032,1620.01,3138665.03,4083320.59,-0.5706200831089474,373.483,98.0751
117,CASP16.M1209TS417_1,1,2,0.679,0.589,0.856,0.928,0.913,0.93,13.817,0.93949,0.85402,0.82344,0.57117,0.64656,0.6675,0.7503633333333334,0.62841,0.8723166666666667,0.1645430249045603,1543.48,3123629.52,4036453.82,-2.1640168367027526,372.353,99.6168
118,CASP16.M1209TS417_2,1,2,0.68,0.592,0.843,0.928,0.913,0.903,13.523,0.9444,0.84215,0.81151,0.5842,0.65331,0.68326,0.7531383333333335,0.6402566666666667,0.8660200000000001,0.1677618737972807,1543.25,3100567.97,4003378.74,-1.3976166407274109,384.186,99.6168
119,CASP16.M1209TS417_3,1,2,0.68,0.59,0.845,0.928,0.913,0.903,14.0,0.94346,0.84433,0.81346,0.58348,0.65619,0.6839,0.7541366666666667,0.64119,0.8670833333333333,0.15848163826158268,1541.92,3110771.05,4022529.88,-1.4116297201641976,391.658,99.3699
120,CASP16.M1209TS417_4,1,2,0.681,0.588,0.83,0.928,0.913,0.905,10.955,0.94429,0.83946,0.81505,0.56916,0.63015,0.65813,0.7427066666666666,0.6191466666666666,0.8662666666666666,0.10494249635812594,1532.75,3075818.37,3947661.71,-1.6463593154605431,373.616,99.0954
121,CASP16.M1209TS417_5,1,2,0.679,0.585,0.837,0.928,0.913,0.926,13.176,0.94347,0.84531,0.81501,0.57279,0.63157,0.66584,0.745665,0.6234000000000001,0.86793,0.1231780059672019,1544.08,3135496.83,4114233.33,-0.16937928078222225,392.979,99.3699
122,CASP16.M1209TS448_5,1,2,0.703,0.575,0.817,0.793,0.818,0.771,9.863,0.94708,0.82498,0.80243,0.54743,0.61138,0.6313,0.7274333333333333,0.5967033333333333,0.8581633333333333,0.06405151689868945,1420.94,846633.29,1239971.41,-0.7036121410688934,172.767,26.0961
123,CASP16.M1209TS450_5,1,2,0.863,0.793,0.84,0.763,0.896,0.783,13.806,0.94295,0.83372,0.80676,0.53031,0.58843,0.6527,0.7258116666666666,0.59048,0.8611433333333333,0.11272266323503574,1713.71,3544366.85,4848349.35,-1.6055736123065127,373.594,119.773
124,CASP16.M1209TS462_1,1,2,0.794,0.636,0.758,0.665,0.699,0.634,16.279,0.73522,0.52231,0.36594,0.28486,0.27338,0.44795,0.43827666666666665,0.33539666666666673,0.5411566666666666,0.0790566641756186,1278.26,1287115.23,2149360.68,-2.0430979827202935,253.575,47.8128
125,CASP16.M1209TS462_2,1,2,0.792,0.634,0.759,0.654,0.695,0.63,16.141,0.74007,0.53472,0.38436,0.28393,0.27883,0.44345,0.44422666666666666,0.33540333333333333,0.5530499999999999,0.06271136851563312,1220.91,1070036.48,1841375.04,-1.777090094404334,165.103,32.4395
126,CASP16.M1209TS462_3,1,2,0.79,0.632,0.761,0.669,0.711,0.63,16.103,0.7432,0.53616,0.38547,0.29036,0.28322,0.4469,0.4475516666666667,0.34016,0.5549433333333333,0.059879254103179846,1229.11,1038406.83,1806360.3,-1.985632903677083,255.517,27.7992
127,CASP16.M1209TS462_4,1,2,0.786,0.628,0.758,0.658,0.697,0.628,16.226,0.72883,0.51281,0.35916,0.28055,0.26948,0.44566,0.4327483333333333,0.3318966666666667,0.5336,0.06837094240531769,1277.69,1139387.1,1822413.66,-2.3347323971967424,227.394,32.282
128,CASP16.M1209TS462_5,1,2,0.787,0.627,0.759,0.66,0.702,0.63,16.262,0.72873,0.51333,0.35992,0.28327,0.27312,0.44773,0.43435,0.33470666666666665,0.5339933333333333,0.07177805035262282,1269.38,1235786.87,2011740.71,-3.0589448904448315,252.771,40.3045
129,CASP16.M1209TS481_1,1,2,0.686,0.577,0.831,0.931,0.929,0.858,11.28,0.94161,0.84154,0.81002,0.57889,0.65366,0.68358,0.7515499999999999,0.63871,0.8643899999999999,0.14682279551634564,1623.41,3318457.41,4378818.93,-3.9288922140315963,411.099,110.238
130,CASP16.M1209TS481_2,1,2,0.69,0.577,0.835,0.928,0.922,0.854,9.948,0.93737,0.8417,0.8062,0.57918,0.65337,0.68084,0.7497766666666666,0.6377966666666667,0.8617566666666666,0.09918155613122509,1648.09,3353473.51,4522870.77,-4.152552414477816,433.163,109.991
131,CASP16.M1209TS481_3,1,2,0.683,0.577,0.838,0.931,0.929,0.857,10.978,0.93765,0.83475,0.80043,0.57716,0.6415,0.66938,0.7434783333333332,0.6293466666666667,0.8576099999999999,0.15165854385122657,1633.67,3312992.16,4468407.65,-3.899029135828977,416.601,109.991
132,CASP16.M1209TS481_4,1,2,0.682,0.576,0.864,0.931,0.929,0.92,12.667,0.94053,0.84045,0.81106,0.58303,0.65156,0.6749,0.7502549999999999,0.6364966666666666,0.8640133333333333,0.1745180668774992,1622.03,3295560.83,4369300.7,-4.119341315920331,385.489,110.238
133,CASP16.M1209TS481_5,1,2,0.682,0.577,0.839,0.915,0.903,0.859,13.968,0.9419,0.83853,0.80517,0.5732,0.64468,0.6835,0.74783,0.6337933333333333,0.8618666666666667,0.17699221004731952,1667.24,3546185.17,4767202.09,-2.562797762885959,302.481,117.96
