,model,num_rna_chains,num_prot_chains,tm,oligo_gdtts,bb_lddt,ics,ips,ilddt,rmsd,CARP:bb_lddt,CARP:oligo_gdtts,CARP:oligo_gdtha,CARP:ilddt,CARP:ics,CARP:ips,CARP:Merged,CARP:Iface,CARP:Fold,CARP:RP,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC
227,CASP16.M1211TS369_3,1,2,0.435,0.397,0.295,0.012,0.151,0.006,21.574,0.80404,0.65181,0.55645,0.20248,0.11122,0.33067,0.44277833333333333,0.21479,0.6707666666666666,0.1089400772121735,3894.83,13580320.95,39062656.11,-0.14490108592433296,-5428.986,1438.99
228,CASP16.M1211TS369_4,1,2,0.447,0.398,0.564,0.03,0.204,0.035,17.836,0.7831,0.60289,0.49938,0.16237,0.09026,0.3089,0.40781666666666666,0.18717666666666666,0.6284566666666667,0.0618280396971386,2191.22,9274068.36,21261951.47,-0.6232537699769917,-3745.712,821.782
229,CASP16.M1211TS369_5,1,2,0.428,0.396,0.397,0.0,0.06,0.0,30.023,0.77821,0.61197,0.51037,0.18181,0.11517,0.32017,0.41961666666666664,0.20571666666666666,0.6335166666666666,0.06121060640725773,2250.72,9760784.26,22620399.24,-0.7688055848262605,-3524.62,788.527
230,CASP16.M1211TS400_1,1,1,0.412,0.399,0.488,0.0,0.25,0.002,20.181,0.83292,0.65808,0.62016,0.08851,0.06175,0.17645,0.4063116666666667,0.10890333333333334,0.70372,0.020992495413520378,241.367,1627238.92,2720715.97,-2.4888697803535824,110.339,56.0191
231,CASP16.M1211TS417_1,1,1,0.403,0.393,0.43,0.0,0.078,0.0,16.817,0.86951,0.71129,0.66777,0.21265,0.20379,0.33672,0.5002883333333333,0.25105333333333335,0.7495233333333333,0.10472698558587579,173.478,1979310.39,4027116.84,-0.6631750485009349,91.074,106.973
232,CASP16.M1211TS417_2,1,1,0.403,0.393,0.42,0.0,0.073,0.0,15.024,0.86865,0.71099,0.66318,0.22626,0.22222,0.34343,0.5057883333333333,0.26397,0.7476066666666666,0.11826295400969683,179.163,2241577.16,4672993.25,-1.7362843338524248,103.815,124.479
233,CASP16.M1211TS417_3,1,1,0.402,0.393,0.425,0.0,0.065,0.0,19.084,0.8586,0.69734,0.64821,0.20074,0.20105,0.33645,0.49039833333333344,0.24608000000000005,0.7347166666666668,0.11189291700720785,173.186,1976482.16,4040876.53,-0.3844192597915934,75.689,107.684
234,CASP16.M1211TS417_4,1,1,0.403,0.393,0.44,0.0,0.075,0.0,19.117,0.87316,0.70163,0.65764,0.19132,0.1734,0.32859,0.4876233333333333,0.2311033333333333,0.7441433333333333,0.12111994274891913,174.29,2151094.55,4378925.16,-0.7806700228634587,111.833,119.443
235,CASP16.M1211TS417_5,1,1,0.402,0.393,0.42,0.0,0.074,0.0,18.963,0.8626,0.69536,0.64522,0.20098,0.1936,0.34057,0.48972166666666667,0.24505,0.7343933333333333,0.131626712763682,183.099,2217083.87,4487810.64,-3.823363536120472,115.018,122.396
236,CASP16.M1211TS448_5,1,2,0.431,0.398,0.779,0.0,0.095,0.007,24.298,0.92073,0.8025,0.78025,0.28283,0.32568,0.36448,0.5794116666666668,0.32433000000000006,0.8344933333333334,0.00859997649868376,759.101,649763.51,1110115.41,-1.5349395228022935,91.086,21.0318
237,CASP16.M1211TS450_1,1,2,0.441,0.356,0.572,0.0,0.394,0.031,22.014,0.76303,0.56446,0.45111,0.16855,0.13121,0.29527,0.395605,0.19834333333333332,0.5928666666666667,0.042902051786222736,523.721,2692802.23,5400087.71,-0.8408710382393755,140.822,116.809
238,CASP16.M1211TS450_2,1,2,0.409,0.353,0.517,0.0,0.171,0.001,23.835,0.71983,0.50331,0.37019,0.11269,0.05378,0.25327,0.33551166666666665,0.13991333333333333,0.53111,0.06959545343415813,760.894,5952716.79,12504975.67,-0.009040235259124136,-549.178,328.512
239,CASP16.M1211TS450_3,1,2,0.428,0.356,0.544,0.056,0.327,0.03,23.922,0.72987,0.50169,0.37522,0.11156,0.05733,0.24923,0.33748333333333336,0.13937333333333332,0.5355933333333334,0.06350834300101268,593.913,5653034.25,11533694.79,-0.005728025153964222,-497.246,267.384
240,CASP16.M1211TS450_4,1,2,0.444,0.357,0.558,0.0,0.202,0.028,18.285,0.74816,0.5306,0.40492,0.1454,0.10731,0.28871,0.37085,0.18047333333333335,0.5612266666666667,0.03758957948793977,720.691,2634721.56,6102770.25,-3.0137890551867965,44.708,165.756
241,CASP16.M1211TS450_5,1,2,0.412,0.358,0.534,0.051,0.311,0.014,23.687,0.71867,0.48248,0.34983,0.09591,0.0442,0.21569,0.31779666666666667,0.1186,0.5169933333333333,0.03804085782176116,663.826,4958292.0,10561361.83,-2.3346439452631564,197.332,278.581
242,CASP16.M1211TS462_1,1,2,0.416,0.397,0.644,0.081,0.3,0.023,18.491,0.77003,0.55953,0.45163,0.10391,0.09049,0.19392,0.361585,0.12944,0.59373,0.008791468059061459,242.532,1271157.14,2034163.8,-1.29327566073085,60.265,53.3858
243,CASP16.M1211TS462_2,1,2,0.416,0.397,0.649,0.081,0.3,0.036,18.533,0.77045,0.55776,0.44779,0.10553,0.09227,0.19627,0.3616783333333333,0.13135666666666668,0.592,0.009035296514797155,239.79,1304622.13,2097257.25,-1.2899582018972036,75.925,54.6918
244,CASP16.M1211TS462_3,1,2,0.416,0.397,0.644,0.081,0.304,0.023,18.482,0.76574,0.55057,0.43927,0.1009,0.08804,0.19047,0.35583166666666666,0.12647,0.5851933333333333,0.008688158359706223,249.697,1303837.98,2089487.43,-0.16977642075045113,74.433,53.3858
245,CASP16.M1211TS462_4,1,2,0.42,0.397,0.644,0.084,0.299,0.036,18.1,0.78021,0.57148,0.46662,0.09941,0.08798,0.18745,0.365525,0.12494666666666666,0.6061033333333333,0.007673138803833581,235.648,1164325.06,2033567.95,-1.3399854054270222,65.777,53.5185
246,CASP16.M1211TS462_5,1,2,0.416,0.397,0.647,0.082,0.286,0.036,18.287,0.77026,0.55488,0.44494,0.10074,0.08944,0.19065,0.358485,0.12694333333333332,0.5900266666666667,0.007061987524812175,252.954,1195121.47,2060928.11,-0.1751932461077135,19.696,53.3858
247,CASP16.M1211TS481_1,1,2,0.437,0.401,0.759,0.083,0.24,0.082,17.004,0.9045,0.77789,0.74874,0.27783,0.24183,0.35603,0.5511366666666666,0.2918966666666667,0.8103766666666665,0.041226675214306854,923.947,2815293.07,5909764.19,-3.862728660951538,111.584,134.238
248,CASP16.M1211TS481_2,1,2,0.447,0.406,0.765,0.009,0.4,0.059,14.332,0.90403,0.77059,0.74252,0.27502,0.25513,0.36063,0.55132,0.2969266666666667,0.8057133333333333,0.03068331226713781,973.445,2921647.05,5392795.05,-2.554346948773818,106.797,136.013
249,CASP16.M1211TS481_3,1,2,0.447,0.401,0.762,0.07,0.36,0.062,14.0,0.90443,0.77827,0.75049,0.27514,0.26547,0.36603,0.5566383333333333,0.3022133333333333,0.8110633333333334,0.027788854937534777,870.094,2204203.08,4176714.15,-2.2146086241588008,109.946,105.749
250,CASP16.M1211TS481_4,1,2,0.454,0.399,0.75,0.087,0.286,0.064,14.451,0.91456,0.78806,0.76281,0.27215,0.28712,0.34716,0.5619766666666667,0.3021433333333333,0.82181,0.016894084341930692,810.68,1216514.44,1945110.96,-1.441808618423907,105.294,49.4281
251,CASP16.M1211TS481_5,1,2,0.459,0.4,0.756,0.079,0.337,0.066,16.577,0.90618,0.77693,0.74819,0.28283,0.26964,0.37506,0.5598050000000001,0.3091766666666667,0.8104333333333334,0.03498490370238869,796.175,1713036.91,3354270.89,-4.736914180279715,87.077,90.0224
